manifest_version	catalog_commit	catalog_sha256	record_id	record_type	catalog_row	scientific_name	lineage	taxid	catalog_status	sex	main_assembly_id	h1_accession_version	ucsc_mirror_accession_version	linked_ordinal	link_class	linked_assembly_id	h2_accession_version	pair_id	catalog_assembly_technology	catalog_qv	long_range_phase_signal	exact_individual_provenance_status	mirror_h1_state	mirror_h2_state	disposition	primary_reason_code	blocking_evidence_codes	confidence_tier	wave_id	core_result_status	psmc_status	annotation_partition_status	annotation_absence_core_veto	same_pair_psmc_independent_evidence	biological_jobs_authorized	source_review_decision_sha256	source_mirror_summary_sha256
vgp-core-freeze1-scaleout-v1.0.0	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	PAIR-R0014-HQ03	linked_pair	14	Homo sapiens	Mammals	9606	5	M	T2T-CHM13v2	GCA_009914755.4	GCA_009914755.4	12	other_high_quality	GRCh38.p14	GCF_000001405.40	R0014-HQ03	HiFi, ONT, Verkko	UNMEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	planned	not_in_frozen_mirror	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	MIRROR_ZERO_VERIFIED_PAYLOAD;PILOT_ZERO_CORE_PASSES;EXACT_INDIVIDUAL_PROVENANCE_NOT_AUDITED;EXACT_FINAL_QV_NOT_MEASURED;COMPLETENESS_NOT_MEASURED;DUPLICATION_COLLAPSE_NOT_MEASURED;WHOLE_ASSEMBLY_1TO1_NOT_RUN;CALLABILITY_NOT_MEASURED	UNASSIGNED	NONE	NOT_RUN	NOT_RUN	NOT_RUN_CORE_NOT_PASSED	false	false	false	561a327d2a7d83c004a011d9bac1ec4b45cf44067858a29a3036bb772a57fc7b	801ab3ffce1eca0f43d08ac406ded2604839f783221b4ff91cdc856699596a4c
vgp-core-freeze1-scaleout-v1.0.0	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	ROW-0015	catalog_row	15	Pan troglodytes	Mammals	9598	EMPTY	M	mPanTro3.hap1	GCA_028858775.2	GCF_028858775.2	0	none				HiFi, ONT, Verkko + Hi-C phasing	UNMEASURED	HIC_CATALOG_SIGNAL_CONFIDENCE_SUPPORT_ONLY	NOT_AUDITED	planned	not_applicable	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	MIRROR_ZERO_VERIFIED_PAYLOAD;PILOT_ZERO_CORE_PASSES	UNASSIGNED	NONE	NOT_RUN	NOT_RUN	NOT_RUN_CORE_NOT_PASSED	false	false	false	561a327d2a7d83c004a011d9bac1ec4b45cf44067858a29a3036bb772a57fc7b	801ab3ffce1eca0f43d08ac406ded2604839f783221b4ff91cdc856699596a4c
vgp-core-freeze1-scaleout-v1.0.0	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	PAIR-R0015-HQ01	linked_pair	15	Pan troglodytes	Mammals	9598	EMPTY	M	mPanTro3.hap1	GCA_028858775.2	GCF_028858775.2	13	other_high_quality	mPanTro3.hap2	GCA_028858805.2	R0015-HQ01	HiFi, ONT, Verkko + Hi-C phasing	UNMEASURED	HIC_CATALOG_SIGNAL_CONFIDENCE_SUPPORT_ONLY	NOT_AUDITED	planned	not_in_frozen_mirror	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	MIRROR_ZERO_VERIFIED_PAYLOAD;PILOT_ZERO_CORE_PASSES;EXACT_INDIVIDUAL_PROVENANCE_NOT_AUDITED;EXACT_FINAL_QV_NOT_MEASURED;COMPLETENESS_NOT_MEASURED;DUPLICATION_COLLAPSE_NOT_MEASURED;WHOLE_ASSEMBLY_1TO1_NOT_RUN;CALLABILITY_NOT_MEASURED	UNASSIGNED	NONE	NOT_RUN	NOT_RUN	NOT_RUN_CORE_NOT_PASSED	false	false	false	561a327d2a7d83c004a011d9bac1ec4b45cf44067858a29a3036bb772a57fc7b	801ab3ffce1eca0f43d08ac406ded2604839f783221b4ff91cdc856699596a4c
vgp-core-freeze1-scaleout-v1.0.0	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	ROW-0016	catalog_row	16	Pan paniscus	Mammals	9597	EMPTY	M	mPanPan1.pri	GCA_029289425.3	GCF_029289425.2	0	none				HiFi, ONT, Verkko trio	UNMEASURED	TRIO_CATALOG_SIGNAL_CONFIDENCE_SUPPORT_ONLY	NOT_AUDITED	planned	not_applicable	excluded	CATALOG_NO_LINKED_HAPLOTYPE	MIRROR_ZERO_VERIFIED_PAYLOAD;PILOT_ZERO_CORE_PASSES	X	NONE	NOT_RUN	NOT_RUN	NOT_RUN_CORE_NOT_PASSED	false	false	false	561a327d2a7d83c004a011d9bac1ec4b45cf44067858a29a3036bb772a57fc7b	801ab3ffce1eca0f43d08ac406ded2604839f783221b4ff91cdc856699596a4c
vgp-core-freeze1-scaleout-v1.0.0	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	ROW-0017	catalog_row	17	Gorilla gorilla	Mammals	9593	EMPTY	M	mGorGor1.pri	GCA_029281585.3	GCF_029281585.2	0	none				HiFi, ONT, Verkko trio	UNMEASURED	TRIO_CATALOG_SIGNAL_CONFIDENCE_SUPPORT_ONLY	NOT_AUDITED	planned	not_applicable	excluded	CATALOG_NO_LINKED_HAPLOTYPE	MIRROR_ZERO_VERIFIED_PAYLOAD;PILOT_ZERO_CORE_PASSES	X	NONE	NOT_RUN	NOT_RUN	NOT_RUN_CORE_NOT_PASSED	false	false	false	561a327d2a7d83c004a011d9bac1ec4b45cf44067858a29a3036bb772a57fc7b	801ab3ffce1eca0f43d08ac406ded2604839f783221b4ff91cdc856699596a4c
vgp-core-freeze1-scaleout-v1.0.0	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	ROW-0018	catalog_row	18	Pongo abelii	Mammals	9601	EMPTY	M	mPonAbe1.hap1	GCA_028885655.2	GCF_028885655.2	0	none				HiFi, ONT, Verkko trio	UNMEASURED	TRIO_CATALOG_SIGNAL_CONFIDENCE_SUPPORT_ONLY	NOT_AUDITED	planned	not_applicable	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	MIRROR_ZERO_VERIFIED_PAYLOAD;PILOT_ZERO_CORE_PASSES	UNASSIGNED	NONE	NOT_RUN	NOT_RUN	NOT_RUN_CORE_NOT_PASSED	false	false	false	561a327d2a7d83c004a011d9bac1ec4b45cf44067858a29a3036bb772a57fc7b	801ab3ffce1eca0f43d08ac406ded2604839f783221b4ff91cdc856699596a4c
vgp-core-freeze1-scaleout-v1.0.0	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	PAIR-R0018-HQ01	linked_pair	18	Pongo abelii	Mammals	9601	EMPTY	M	mPonAbe1.hap1	GCA_028885655.2	GCF_028885655.2	14	other_high_quality	mPonAbe1.hap2	GCA_028885685.2	R0018-HQ01	HiFi, ONT, Verkko trio	UNMEASURED	TRIO_CATALOG_SIGNAL_CONFIDENCE_SUPPORT_ONLY	NOT_AUDITED	planned	not_in_frozen_mirror	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	MIRROR_ZERO_VERIFIED_PAYLOAD;PILOT_ZERO_CORE_PASSES;EXACT_INDIVIDUAL_PROVENANCE_NOT_AUDITED;EXACT_FINAL_QV_NOT_MEASURED;COMPLETENESS_NOT_MEASURED;DUPLICATION_COLLAPSE_NOT_MEASURED;WHOLE_ASSEMBLY_1TO1_NOT_RUN;CALLABILITY_NOT_MEASURED	UNASSIGNED	NONE	NOT_RUN	NOT_RUN	NOT_RUN_CORE_NOT_PASSED	false	false	false	561a327d2a7d83c004a011d9bac1ec4b45cf44067858a29a3036bb772a57fc7b	801ab3ffce1eca0f43d08ac406ded2604839f783221b4ff91cdc856699596a4c
vgp-core-freeze1-scaleout-v1.0.0	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	ROW-0019	catalog_row	19	Pongo pygmaeus	Mammals	9600	EMPTY	M	mPonPyg2.hap1	GCA_028885625.2	GCF_028885625.2	0	none				HiFi, ONT, Verkko + Hi-C phasing	UNMEASURED	HIC_CATALOG_SIGNAL_CONFIDENCE_SUPPORT_ONLY	NOT_AUDITED	planned	not_applicable	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	MIRROR_ZERO_VERIFIED_PAYLOAD;PILOT_ZERO_CORE_PASSES	UNASSIGNED	NONE	NOT_RUN	NOT_RUN	NOT_RUN_CORE_NOT_PASSED	false	false	false	561a327d2a7d83c004a011d9bac1ec4b45cf44067858a29a3036bb772a57fc7b	801ab3ffce1eca0f43d08ac406ded2604839f783221b4ff91cdc856699596a4c
vgp-core-freeze1-scaleout-v1.0.0	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	PAIR-R0019-HQ01	linked_pair	19	Pongo pygmaeus	Mammals	9600	EMPTY	M	mPonPyg2.hap1	GCA_028885625.2	GCF_028885625.2	15	other_high_quality	mPonPyg2.hap2	GCA_028885525.2	R0019-HQ01	HiFi, ONT, Verkko + Hi-C phasing	UNMEASURED	HIC_CATALOG_SIGNAL_CONFIDENCE_SUPPORT_ONLY	NOT_AUDITED	planned	not_in_frozen_mirror	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	MIRROR_ZERO_VERIFIED_PAYLOAD;PILOT_ZERO_CORE_PASSES;EXACT_INDIVIDUAL_PROVENANCE_NOT_AUDITED;EXACT_FINAL_QV_NOT_MEASURED;COMPLETENESS_NOT_MEASURED;DUPLICATION_COLLAPSE_NOT_MEASURED;WHOLE_ASSEMBLY_1TO1_NOT_RUN;CALLABILITY_NOT_MEASURED	UNASSIGNED	NONE	NOT_RUN	NOT_RUN	NOT_RUN_CORE_NOT_PASSED	false	false	false	561a327d2a7d83c004a011d9bac1ec4b45cf44067858a29a3036bb772a57fc7b	801ab3ffce1eca0f43d08ac406ded2604839f783221b4ff91cdc856699596a4c
vgp-core-freeze1-scaleout-v1.0.0	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	ROW-0020	catalog_row	20	Symphalangus syndactylus	Mammals	9590	EMPTY	M	mSymSyn1.hap1	GCA_028878055.3	GCF_028878055.3	0	none				HiFi, ONT, Verkko + Hi-C phasing	UNMEASURED	HIC_CATALOG_SIGNAL_CONFIDENCE_SUPPORT_ONLY	NOT_AUDITED	planned	not_applicable	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	MIRROR_ZERO_VERIFIED_PAYLOAD;PILOT_ZERO_CORE_PASSES	UNASSIGNED	NONE	NOT_RUN	NOT_RUN	NOT_RUN_CORE_NOT_PASSED	false	false	false	561a327d2a7d83c004a011d9bac1ec4b45cf44067858a29a3036bb772a57fc7b	801ab3ffce1eca0f43d08ac406ded2604839f783221b4ff91cdc856699596a4c
vgp-core-freeze1-scaleout-v1.0.0	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	PAIR-R0020-HQ01	linked_pair	20	Symphalangus syndactylus	Mammals	9590	EMPTY	M	mSymSyn1.hap1	GCA_028878055.3	GCF_028878055.3	16	other_high_quality	mSymSyn1.hap2	GCA_028878085.3	R0020-HQ01	HiFi, ONT, Verkko + Hi-C phasing	UNMEASURED	HIC_CATALOG_SIGNAL_CONFIDENCE_SUPPORT_ONLY	NOT_AUDITED	planned	not_in_frozen_mirror	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	MIRROR_ZERO_VERIFIED_PAYLOAD;PILOT_ZERO_CORE_PASSES;EXACT_INDIVIDUAL_PROVENANCE_NOT_AUDITED;EXACT_FINAL_QV_NOT_MEASURED;COMPLETENESS_NOT_MEASURED;DUPLICATION_COLLAPSE_NOT_MEASURED;WHOLE_ASSEMBLY_1TO1_NOT_RUN;CALLABILITY_NOT_MEASURED	UNASSIGNED	NONE	NOT_RUN	NOT_RUN	NOT_RUN_CORE_NOT_PASSED	false	false	false	561a327d2a7d83c004a011d9bac1ec4b45cf44067858a29a3036bb772a57fc7b	801ab3ffce1eca0f43d08ac406ded2604839f783221b4ff91cdc856699596a4c
vgp-core-freeze1-scaleout-v1.0.0	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	ROW-0021	catalog_row	21	Macaca fascicularis	Mammals	9541	EMPTY	F	mMacFas1.hap1	GCA_037993035.1	GCF_037993035.1	0	none				Verkko HiFi + ONT	UNMEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	planned	not_applicable	excluded	CATALOG_NO_LINKED_HAPLOTYPE	MIRROR_ZERO_VERIFIED_PAYLOAD;PILOT_ZERO_CORE_PASSES	X	NONE	NOT_RUN	NOT_RUN	NOT_RUN_CORE_NOT_PASSED	false	false	false	561a327d2a7d83c004a011d9bac1ec4b45cf44067858a29a3036bb772a57fc7b	801ab3ffce1eca0f43d08ac406ded2604839f783221b4ff91cdc856699596a4c
vgp-core-freeze1-scaleout-v1.0.0	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	ROW-0022	catalog_row	22	Macaca nemestrina	Mammals	9545	EMPTY	M	mMacNem1.hap1	GCA_043159975.1	GCF_043159975.1	0	none				HiFi, Hifiasm Hi-C phasing	UNMEASURED	HIC_CATALOG_SIGNAL_CONFIDENCE_SUPPORT_ONLY	NOT_AUDITED	planned	not_applicable	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	MIRROR_ZERO_VERIFIED_PAYLOAD;PILOT_ZERO_CORE_PASSES	UNASSIGNED	NONE	NOT_RUN	NOT_RUN	NOT_RUN_CORE_NOT_PASSED	false	false	false	561a327d2a7d83c004a011d9bac1ec4b45cf44067858a29a3036bb772a57fc7b	801ab3ffce1eca0f43d08ac406ded2604839f783221b4ff91cdc856699596a4c
vgp-core-freeze1-scaleout-v1.0.0	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	PAIR-R0022-HQ01	linked_pair	22	Macaca nemestrina	Mammals	9545	EMPTY	M	mMacNem1.hap1	GCA_043159975.1	GCF_043159975.1	17	other_high_quality	mMacNem1.hap2	GCA_043161795.1	R0022-HQ01	HiFi, Hifiasm Hi-C phasing	UNMEASURED	HIC_CATALOG_SIGNAL_CONFIDENCE_SUPPORT_ONLY	NOT_AUDITED	planned	not_in_frozen_mirror	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	MIRROR_ZERO_VERIFIED_PAYLOAD;PILOT_ZERO_CORE_PASSES;EXACT_INDIVIDUAL_PROVENANCE_NOT_AUDITED;EXACT_FINAL_QV_NOT_MEASURED;COMPLETENESS_NOT_MEASURED;DUPLICATION_COLLAPSE_NOT_MEASURED;WHOLE_ASSEMBLY_1TO1_NOT_RUN;CALLABILITY_NOT_MEASURED	UNASSIGNED	NONE	NOT_RUN	NOT_RUN	NOT_RUN_CORE_NOT_PASSED	false	false	false	561a327d2a7d83c004a011d9bac1ec4b45cf44067858a29a3036bb772a57fc7b	801ab3ffce1eca0f43d08ac406ded2604839f783221b4ff91cdc856699596a4c
vgp-core-freeze1-scaleout-v1.0.0	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	ROW-0023	catalog_row	23	Callithrix jacchus	Mammals	9483	5	M	mCalJac2.pri	GCA_049354715.1	GCA_049354715.1	0	none				RSII, ONT, Verkko	UNMEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	planned	not_applicable	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	MIRROR_ZERO_VERIFIED_PAYLOAD;PILOT_ZERO_CORE_PASSES	UNASSIGNED	NONE	NOT_RUN	NOT_RUN	NOT_RUN_CORE_NOT_PASSED	false	false	false	561a327d2a7d83c004a011d9bac1ec4b45cf44067858a29a3036bb772a57fc7b	801ab3ffce1eca0f43d08ac406ded2604839f783221b4ff91cdc856699596a4c
vgp-core-freeze1-scaleout-v1.0.0	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	PAIR-R0023-HQ01	linked_pair	23	Callithrix jacchus	Mammals	9483	5	M	mCalJac2.pri	GCA_049354715.1	GCA_049354715.1	18	other_high_quality	UNRESOLVED_CATALOG_CARDINALITY	GCA_049354655.1	R0023-HQ01	RSII, ONT, Verkko	UNMEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	planned	not_in_frozen_mirror	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	MIRROR_ZERO_VERIFIED_PAYLOAD;PILOT_ZERO_CORE_PASSES;CATALOG_ASSEMBLY_ID_ACCESSION_CARDINALITY_MISMATCH;EXACT_INDIVIDUAL_PROVENANCE_NOT_AUDITED;EXACT_FINAL_QV_NOT_MEASURED;COMPLETENESS_NOT_MEASURED;DUPLICATION_COLLAPSE_NOT_MEASURED;WHOLE_ASSEMBLY_1TO1_NOT_RUN;CALLABILITY_NOT_MEASURED	UNASSIGNED	NONE	NOT_RUN	NOT_RUN	NOT_RUN_CORE_NOT_PASSED	false	false	false	561a327d2a7d83c004a011d9bac1ec4b45cf44067858a29a3036bb772a57fc7b	801ab3ffce1eca0f43d08ac406ded2604839f783221b4ff91cdc856699596a4c
vgp-core-freeze1-scaleout-v1.0.0	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	PAIR-R0023-HQ02	linked_pair	23	Callithrix jacchus	Mammals	9483	5	M	mCalJac2.pri	GCA_049354715.1	GCA_049354715.1	19	other_high_quality	UNRESOLVED_CATALOG_CARDINALITY	GCA_011100555.2	R0023-HQ02	RSII, ONT, Verkko	UNMEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	planned	not_in_frozen_mirror	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	MIRROR_ZERO_VERIFIED_PAYLOAD;PILOT_ZERO_CORE_PASSES;CATALOG_ASSEMBLY_ID_ACCESSION_CARDINALITY_MISMATCH;EXACT_INDIVIDUAL_PROVENANCE_NOT_AUDITED;EXACT_FINAL_QV_NOT_MEASURED;COMPLETENESS_NOT_MEASURED;DUPLICATION_COLLAPSE_NOT_MEASURED;WHOLE_ASSEMBLY_1TO1_NOT_RUN;CALLABILITY_NOT_MEASURED	UNASSIGNED	NONE	NOT_RUN	NOT_RUN	NOT_RUN_CORE_NOT_PASSED	false	false	false	561a327d2a7d83c004a011d9bac1ec4b45cf44067858a29a3036bb772a57fc7b	801ab3ffce1eca0f43d08ac406ded2604839f783221b4ff91cdc856699596a4c
vgp-core-freeze1-scaleout-v1.0.0	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	PAIR-R0023-HQ03	linked_pair	23	Callithrix jacchus	Mammals	9483	5	M	mCalJac2.pri	GCA_049354715.1	GCA_049354715.1	20	other_high_quality	UNRESOLVED_CATALOG_CARDINALITY	GCA_011078405.1	R0023-HQ03	RSII, ONT, Verkko	UNMEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	planned	not_in_frozen_mirror	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	MIRROR_ZERO_VERIFIED_PAYLOAD;PILOT_ZERO_CORE_PASSES;CATALOG_ASSEMBLY_ID_ACCESSION_CARDINALITY_MISMATCH;EXACT_INDIVIDUAL_PROVENANCE_NOT_AUDITED;EXACT_FINAL_QV_NOT_MEASURED;COMPLETENESS_NOT_MEASURED;DUPLICATION_COLLAPSE_NOT_MEASURED;WHOLE_ASSEMBLY_1TO1_NOT_RUN;CALLABILITY_NOT_MEASURED	UNASSIGNED	NONE	NOT_RUN	NOT_RUN	NOT_RUN_CORE_NOT_PASSED	false	false	false	561a327d2a7d83c004a011d9bac1ec4b45cf44067858a29a3036bb772a57fc7b	801ab3ffce1eca0f43d08ac406ded2604839f783221b4ff91cdc856699596a4c
vgp-core-freeze1-scaleout-v1.0.0	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	ROW-0024	catalog_row	24	Saimiri boliviensis	Mammals	27679	EMPTY	M	mSaiBol1.pri	GCA_048565385.1	GCA_048565385.1	0	none				HiFi, Hifiasm solo	UNMEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	planned	not_applicable	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	MIRROR_ZERO_VERIFIED_PAYLOAD;PILOT_ZERO_CORE_PASSES	UNASSIGNED	NONE	NOT_RUN	NOT_RUN	NOT_RUN_CORE_NOT_PASSED	false	false	false	561a327d2a7d83c004a011d9bac1ec4b45cf44067858a29a3036bb772a57fc7b	801ab3ffce1eca0f43d08ac406ded2604839f783221b4ff91cdc856699596a4c
vgp-core-freeze1-scaleout-v1.0.0	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	PAIR-R0024-ALT01	linked_pair	24	Saimiri boliviensis	Mammals	27679	EMPTY	M	mSaiBol1.pri	GCA_048565385.1	GCA_048565385.1	21	alternate	mSaiBol1.alt	GCA_048565415.1	R0024-ALT01	HiFi, Hifiasm solo	UNMEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	planned	not_in_frozen_mirror	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	MIRROR_ZERO_VERIFIED_PAYLOAD;PILOT_ZERO_CORE_PASSES;EXACT_INDIVIDUAL_PROVENANCE_NOT_AUDITED;EXACT_FINAL_QV_NOT_MEASURED;COMPLETENESS_NOT_MEASURED;DUPLICATION_COLLAPSE_NOT_MEASURED;WHOLE_ASSEMBLY_1TO1_NOT_RUN;CALLABILITY_NOT_MEASURED	UNASSIGNED	NONE	NOT_RUN	NOT_RUN	NOT_RUN_CORE_NOT_PASSED	false	false	false	561a327d2a7d83c004a011d9bac1ec4b45cf44067858a29a3036bb772a57fc7b	801ab3ffce1eca0f43d08ac406ded2604839f783221b4ff91cdc856699596a4c
vgp-core-freeze1-scaleout-v1.0.0	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	ROW-0025	catalog_row	25	Ateles marginatus	Mammals	1529884	EMPTY	UNRESOLVED	UNRELEASED	UNRELEASED	UNRELEASED	0	none				UNRESOLVED	UNMEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	not_released	not_applicable	excluded	CATALOG_NO_RELEASED_MAIN_ACCESSION	MIRROR_ZERO_VERIFIED_PAYLOAD;PILOT_ZERO_CORE_PASSES	X	NONE	NOT_RUN	NOT_RUN	NOT_RUN_CORE_NOT_PASSED	false	false	false	561a327d2a7d83c004a011d9bac1ec4b45cf44067858a29a3036bb772a57fc7b	801ab3ffce1eca0f43d08ac406ded2604839f783221b4ff91cdc856699596a4c
vgp-core-freeze1-scaleout-v1.0.0	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	ROW-0026	catalog_row	26	Chiropotes utahicki	Mammals	280160	EMPTY	UNRESOLVED	mChiUta1.hap1	UNRELEASED	UNRELEASED	0	none				UNRESOLVED	UNMEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	not_released	not_applicable	excluded	CATALOG_NO_RELEASED_MAIN_ACCESSION	MIRROR_ZERO_VERIFIED_PAYLOAD;PILOT_ZERO_CORE_PASSES	X	NONE	NOT_RUN	NOT_RUN	NOT_RUN_CORE_NOT_PASSED	false	false	false	561a327d2a7d83c004a011d9bac1ec4b45cf44067858a29a3036bb772a57fc7b	801ab3ffce1eca0f43d08ac406ded2604839f783221b4ff91cdc856699596a4c
vgp-core-freeze1-scaleout-v1.0.0	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	ROW-0027	catalog_row	27	Carlito syrichta	Mammals	1868482	3	UNRESOLVED	UNRELEASED	UNRELEASED	UNRELEASED	0	none				UNRESOLVED	UNMEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	not_released	not_applicable	excluded	CATALOG_NO_RELEASED_MAIN_ACCESSION	MIRROR_ZERO_VERIFIED_PAYLOAD;PILOT_ZERO_CORE_PASSES	X	NONE	NOT_RUN	NOT_RUN	NOT_RUN_CORE_NOT_PASSED	false	false	false	561a327d2a7d83c004a011d9bac1ec4b45cf44067858a29a3036bb772a57fc7b	801ab3ffce1eca0f43d08ac406ded2604839f783221b4ff91cdc856699596a4c
vgp-core-freeze1-scaleout-v1.0.0	dc1b2af5a7741b97d66fb10cb2bce97f41765cdf	9c58420484a8b76a2d6175b7c26bf709e68bdc726a67fc7541b8c2b5a2fc13a4	ROW-0028	catalog_row	28	Nycticebus coucang	Mammals	9470	4	M	mNycCou1.pri	GCA_027406575.1	GCF_027406575.1	0	none				HiFi, Hifiasm solo	UNMEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	planned	not_applicable	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	MIRROR_ZERO_VERIFIED_PAYLOAD;PILOT_ZERO_CORE_PASSES	UNASSIGNED	NONE	NOT_RUN	NOT_RUN	NOT_RUN_CORE_NOT_PASSED	false	false	false	561a327d2a7d83c004a011d9bac1ec4b45cf44067858a29a3036bb772a57fc7b	801ab3ffce1eca0f43d08ac406ded2604839f783221b4ff91cdc856699596a4c
